Player ID,Full Name,First Name,Last Name,Rating,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg)
1629057,Robert Williams III,Robert,Williams III,87.38,20.3,145.3,149.3,25.3,14.0,29.3,68.1,75.7,11.1
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,87.05,43.7,210.7,130.0,37.7,11.0,11.3,43.4,71.4,29.6
1631103,Malaki Branham,Malaki,Branham,89.21,62.7,532.7,126.7,107.0,23.7,5.7,44.3,84.0,35.1
1628449,Chris Boucher,Chris,Boucher,89.11,58.7,512.0,284.0,28.3,28.3,37.7,49.7,77.2,34.0
202696,Nikola Vučević,Nikola,Vučević,90.65,77.0,1388.7,813.0,258.3,57.0,56.3,51.1,82.1,34.8
1630182,Josh Green,Josh,Green,89.02,61.7,507.0,179.3,113.7,54.3,9.7,48.1,69.6,39.3
1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,88.29,49.3,275.0,190.3,50.7,24.3,7.3,45.8,80.6,33.6
1629023,P.J. Washington,P.J.,Washington,87.18,43.3,591.7,284.3,90.7,45.0,39.7,44.0,68.7,34.0
1629008,Michael Porter Jr.,Michael,Porter Jr.,90.4,73.3,1278.0,482.0,117.3,43.0,40.0,49.2,80.1,40.2
1630643,Jay Huff,Jay,Huff,89.17,30.3,171.0,53.7,16.7,7.0,21.0,57.2,90.8,41.3
1630230,Naji Marshall,Naji,Marshall,89.59,70.7,692.7,282.3,175.0,57.7,12.3,46.8,79.8,32.2
1631132,Christian Koloko,Christian,Koloko,86.89,47.5,136.0,131.5,23.5,14.5,36.5,54.3,67.0,4.2
1630540,Miles McBride,Miles,McBride,88.73,65.3,465.0,103.7,124.3,51.3,10.7,40.5,78.0,35.9
1627763,Malcolm Brogdon,Malcolm,Brogdon,88.35,43.3,639.3,173.0,186.7,28.3,10.3,45.2,85.6,38.1
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,67.1,16.0,35.3,16.7,2.0,2.0,1.3,68.6,33.3,69.6
1631214,Alondes Williams,Alondes,Williams,12.74,3.0,3.3,0.7,0.3,0.0,0.3,41.7,33.3,33.3
1631096,Chet Holmgren,Chet,Holmgren,89.32,57.0,918.0,452.5,131.5,38.0,130.5,51.0,77.4,37.4
1642443,Jahmir Young,Jahmir,Young,37.03,6.0,11.0,3.0,6.0,0.0,0.0,80.0,100.0,50.0
1630227,Daishen Nix,Daishen,Nix,80.54,25.0,84.7,35.0,47.0,12.0,2.3,23.9,55.6,21.3
1641731,Bilal Coulibaly,Bilal,Coulibaly,88.19,61.0,629.5,275.0,154.5,67.5,44.5,42.8,72.4,31.4
1630703,Scoot Henderson,Scoot,Henderson,88.58,64.0,852.5,196.0,335.5,58.0,13.0,40.2,79.3,34.0
1629056,Terence Davis,Terence,Davis,83.59,31.7,247.3,78.0,36.0,22.7,7.7,28.2,53.6,23.2
