Player ID,Full Name,First Name,Last Name,Position,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg),Rating,Dollar Value,SEASON_ID,Player_ID,Game_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
203081,Damian Lillard,Damian,Lillard,damian_lillard,63.0,26.92063492063492,4.597883597883598,7.105820105820106,1.0158730158730158,0.2433862433862434,0.445,0.9183333333333334,0.367,82.26,5,0.0,203081.0,0.0,7.410958904109589,17.493150684931507,0.4230821917808216,3.0136986301369864,8.520547945205479,0.3564383561643835,6.47945205479452,7.041095890410959,0.8919726027397261,0.4931506849315068,3.8904109589041096,4.383561643835616,6.958904109589041,0.9863013698630136,0.2465753424657534,2.643835616438356,1.8356164383561644,24.315068493150687,5.328767123287672,1.0
201939,Stephen Curry,Stephen,Curry,stephen_curry,66.66666666666667,26.61,4.904999999999999,5.76,0.93,0.3899999999999999,0.4636666666666666,0.9236666666666666,0.4106666666666667,81.19,5,0.0,201939.0,0.0,8.783783783783784,19.527027027027028,0.4443918918918919,4.824324324324325,11.837837837837839,0.4054864864864865,4.04054054054054,4.378378378378378,0.8591216216216215,0.5,3.9594594594594597,4.45945945945946,5.121621621621622,0.7297297297297297,0.3783783783783784,2.8378378378378377,1.5810810810810811,26.43243243243243,2.554054054054054,1.0
1630163,LaMelo Ball,LaMelo,Ball,lamelo_ball,35.0,24.26666666666667,5.485714285714286,7.866666666666666,1.3333333333333333,0.2666666666666666,0.4163333333333334,0.848,0.3566666666666666,80.98,5,0.0,1630163.0,0.0,8.318181818181818,19.227272727272727,0.42936363636363634,3.1818181818181817,8.954545454545455,0.3445454545454546,4.090909090909091,4.7272727272727275,0.7849545454545453,1.3181818181818181,3.8181818181818183,5.136363636363637,8.0,1.8181818181818181,0.18181818181818182,3.772727272727273,3.590909090909091,23.90909090909091,-6.318181818181818,1.0
1630595,Cade Cunningham,Cade,Cunningham,cade_cunningham,48.0,24.125,5.326388888888888,8.152777777777777,0.9513888888888888,0.5694444444444444,0.4443333333333333,0.8506666666666666,0.33,80.9,5,0.0,1630595.0,0.0,8.451612903225806,18.822580645161292,0.43840322580645164,1.9193548387096775,5.403225806451613,0.33941935483870966,3.838709677419355,4.419354838709677,0.7139999999999999,0.532258064516129,3.7903225806451615,4.32258064516129,7.483870967741935,0.9032258064516129,0.3548387096774194,3.4193548387096775,2.467741935483871,22.661290322580644,-5.645161290322581,1.0
1626164,Devin Booker,Devin,Booker,devin_booker,65.33333333333333,26.70918367346939,4.3520408163265305,6.6020408163265305,0.913265306122449,0.3163265306122449,0.4823333333333333,0.8783333333333333,0.349,80.85,5,0.0,1626164.0,0.0,9.441176470588236,19.191176470588236,0.48060294117647057,2.235294117647059,6.147058823529412,0.35211764705882354,5.955882352941177,6.720588235294118,0.859735294117647,0.8235294117647058,3.7058823529411766,4.529411764705882,6.9411764705882355,0.8970588235294118,0.4117647058823529,2.6176470588235294,3.0294117647058822,27.073529411764707,4.647058823529412,1.0
1630162,Anthony Edwards,Anthony,Edwards,anthony_edwards,79.0,26.042194092827007,5.6455696202531644,4.70042194092827,1.337552742616034,0.6371308016877637,0.4556666666666666,0.8096666666666668,0.3736666666666666,80.67,5,0.0,1630162.0,0.0,9.08860759493671,19.72151898734177,0.4499620253164557,2.4050632911392404,6.734177215189874,0.34475949367088615,5.3544303797468356,6.405063291139241,0.7967215189873418,0.6582278481012658,4.784810126582278,5.443037974683544,5.1265822784810124,1.2784810126582278,0.5316455696202531,3.050632911392405,1.7848101265822784,25.936708860759495,5.443037974683544,1.0
202681,Kyrie Irving,Kyrie,Irving,kyrie_irving,49.333333333333336,25.709459459459456,4.959459459459459,5.006756756756756,1.222972972972973,0.5675675675675675,0.4853333333333333,0.9013333333333334,0.3953333333333333,80.47,5,0.0,202681.0,0.0,9.689655172413794,19.5,0.49732758620689654,2.9827586206896552,7.258620689655173,0.3953965517241378,3.2758620689655173,3.6206896551724137,0.7555344827586208,0.7586206896551724,4.241379310344827,5.0,5.155172413793103,1.2758620689655173,0.4827586206896552,1.8275862068965518,1.9310344827586208,25.637931034482758,4.775862068965517,1.0
1628378,Donovan Mitchell,Donovan,Mitchell,donovan_mitchell,64.66666666666667,26.21649484536082,4.592783505154639,5.092783505154639,1.5206185567010306,0.3814432989690721,0.463,0.8516666666666666,0.3739999999999999,80.25,5,0.0,1628378.0,0.0,9.145454545454545,19.8,0.4526181818181818,3.309090909090909,8.981818181818182,0.3584,5.0,5.781818181818182,0.8443090909090909,0.8363636363636363,4.254545454545455,5.090909090909091,6.054545454545455,1.8363636363636364,0.5454545454545454,2.8,2.1454545454545455,26.6,5.927272727272728,1.0
1629630,Ja Morant,Ja,Morant,ja_morant,40.0,24.841666666666665,5.1,7.75,1.1166666666666667,0.275,0.4636666666666666,0.7949999999999999,0.297,80.04,5,0.0,1629630.0,0.0,8.88888888888889,18.88888888888889,0.45933333333333337,1.5555555555555556,5.666666666666667,0.2856666666666667,5.777777777777778,7.111111111111111,0.8341111111111111,0.6666666666666666,4.888888888888889,5.555555555555555,8.11111111111111,0.7777777777777778,0.5555555555555556,3.0,2.111111111111111,25.11111111111111,1.2222222222222223,1.0
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,karl,54.333333333333336,22.76073619631902,10.251533742331288,3.380368098159509,0.8220858895705521,0.6625766871165644,0.5083333333333333,0.8586666666666667,0.4006666666666666,79.84,5,0.0,1626157.0,0.0,7.725806451612903,15.338709677419354,0.5057741935483872,2.193548387096774,5.274193548387097,0.42179032258064514,4.112903225806452,4.709677419354839,0.8044032258064514,1.5161290322580645,6.790322580645161,8.306451612903226,3.0483870967741935,0.6935483870967742,0.6612903225806451,2.8548387096774195,3.2903225806451615,21.758064516129032,5.161290322580645,1.0
1629627,Zion Williamson,Zion,Williamson,zion_williamson,43.0,23.96899224806202,6.387596899224807,4.992248062015504,1.131782945736434,0.6976744186046512,0.5816666666666667,0.6906666666666667,0.3106666666666667,79.29,5,0.0,1629627.0,0.0,8.914285714285715,15.628571428571428,0.571514285714286,0.08571428571428572,0.2571428571428571,0.06428571428571428,4.957142857142857,7.057142857142857,0.6477714285714284,1.7428571428571429,4.057142857142857,5.8,5.0285714285714285,1.1,0.6714285714285714,2.757142857142857,2.2714285714285714,22.87142857142857,2.057142857142857,1.0
201935,James Harden,James,Harden,james_harden,69.66666666666667,20.143540669856456,5.641148325358851,9.18181818181818,1.2727272727272727,0.6842105263157894,0.4263333333333333,0.8729999999999999,0.3726666666666666,79.15,5,0.0,201935.0,0.0,4.888888888888889,11.416666666666666,0.420361111111111,2.5833333333333335,6.777777777777778,0.3718611111111111,4.194444444444445,4.777777777777778,0.8787777777777777,0.4722222222222222,4.652777777777778,5.125,8.527777777777779,1.0694444444444444,0.7916666666666666,2.5694444444444446,1.7638888888888888,16.555555555555557,4.055555555555555,1.0
1628973,Jalen Brunson,Jalen,Brunson,jalen_brunson,70.0,26.357142857142858,3.361904761904762,6.738095238095238,0.9095238095238096,0.1714285714285714,0.4856666666666666,0.8323333333333333,0.3999999999999999,79.1,5,0.0,1628973.0,0.0,10.25974025974026,21.4025974025974,0.46954545454545454,2.74025974025974,6.8311688311688314,0.3702727272727272,5.467532467532467,6.454545454545454,0.7916363636363636,0.5584415584415584,3.051948051948052,3.6103896103896105,6.740259740259741,0.9090909090909091,0.16883116883116883,2.4155844155844157,1.87012987012987,28.727272727272727,6.64935064935065,1.0
1630169,Tyrese Haliburton,Tyrese,Haliburton,tyrese_haliburton,66.0,19.737373737373737,3.7070707070707054,10.151515151515152,1.4090909090909092,0.6161616161616161,0.48,0.859,0.384,78.79,5,0.0,1630169.0,0.0,7.246376811594203,15.18840579710145,0.47149275362318854,2.8260869565217392,7.753623188405797,0.3446086956521739,2.8115942028985508,3.289855072463768,0.7019710144927537,0.5072463768115942,3.420289855072464,3.927536231884058,10.898550724637682,1.2028985507246377,0.6956521739130435,2.3043478260869565,1.0869565217391304,20.130434782608695,4.246376811594203,1.0
202695,Kawhi Leonard,Kawhi,Leonard,kawhi_leonard,52.333333333333336,23.23566878980892,6.197452229299363,3.592356687898089,1.5414012738853504,0.6624203821656051,0.5116666666666667,0.8553333333333333,0.4146666666666667,78.15,5,0.0,202695.0,0.0,8.970588235294118,17.08823529411765,0.5239411764705885,2.0588235294117645,4.9411764705882355,0.4061617647058822,3.7205882352941178,4.205882352941177,0.7698676470588235,1.2352941176470589,4.882352941176471,6.117647058823529,3.588235294117647,1.6323529411764706,0.8676470588235294,1.75,1.4264705882352942,23.720588235294116,5.764705882352941,1.0
1628368,De'Aaron Fox,De'Aaron,Fox,de'aaron_fox,41.333333333333336,23.532258064516128,4.806451612903225,6.322580645161289,1.4677419354838708,0.4032258064516129,0.4593333333333333,0.8249999999999998,0.302,77.25,5,0.0,1628368.0,0.0,9.72972972972973,20.93243243243243,0.46171621621621584,2.891891891891892,7.837837837837838,0.35801351351351346,4.216216216216216,5.716216216216216,0.6907432432432432,0.9054054054054054,3.689189189189189,4.594594594594595,5.648648648648648,2.027027027027027,0.4189189189189189,2.6216216216216215,2.608108108108108,26.56756756756757,3.1486486486486487,1.0
204001,Kristaps Porziņģis,Kristaps,Porziņģis,kristaps_porzingis,54.66666666666666,21.14634146341464,7.554878048780488,2.292682926829268,0.7987804878048781,1.670731707317073,0.4989999999999999,0.8393333333333333,0.3906666666666666,75.08,5,0.0,204001.0,0.0,6.807017543859649,13.192982456140351,0.5191403508771929,1.9298245614035088,5.140350877192983,0.38354385964912274,4.543859649122807,5.298245614035087,0.7869649122807016,1.7017543859649122,5.473684210526316,7.175438596491228,2.017543859649123,0.7368421052631579,1.9473684210526316,1.5614035087719298,2.736842105263158,20.087719298245613,7.333333333333333,1.0
203944,Julius Randle,Julius,Randle,julius_randle,64.0,22.53125,8.734375,4.520833333333333,0.6302083333333334,0.2552083333333333,0.472,0.7813333333333334,0.3326666666666666,74.95,5,0.0,203944.0,0.0,8.58695652173913,18.17391304347826,0.462586956521739,1.6521739130434783,5.304347826086956,0.32045652173913053,5.130434782608695,6.565217391304348,0.7862391304347827,2.152173913043478,7.043478260869565,9.195652173913043,4.978260869565218,0.5434782608695652,0.2608695652173913,3.4565217391304346,2.717391304347826,23.956521739130434,4.782608695652174,1.0
1627759,Jaylen Brown,Jaylen,Brown,jaylen_brown,66.66666666666667,23.96,6.07,3.835,1.155,0.41,0.4843333333333333,0.7440000000000001,0.3376666666666666,74.8,5,0.0,1627759.0,0.0,8.957142857142857,17.942857142857143,0.49849999999999983,2.0714285714285716,5.857142857142857,0.33071428571428574,3.0142857142857142,4.285714285714286,0.6186857142857145,1.2,4.328571428571428,5.5285714285714285,3.557142857142857,1.1857142857142857,0.5285714285714286,2.3714285714285714,2.642857142857143,23.0,5.885714285714286,1.0
1627742,Brandon Ingram,Brandon,Ingram,brandon_ingram,42.333333333333336,22.39370078740157,5.275590551181102,5.653543307086614,0.7716535433070865,0.5511811023622046,0.4803333333333333,0.8460000000000001,0.373,74.56,4,0.0,1627742.0,0.0,7.8125,15.890625,0.4905000000000001,1.34375,3.78125,0.304390625,3.84375,4.796875,0.760296875,0.671875,4.390625,5.0625,5.671875,0.78125,0.625,2.546875,2.265625,20.8125,2.703125,1.0
1627749,Dejounte Murray,Dejounte,Murray,dejounte_murray,61.0,20.81967213114754,5.491803278688525,6.437158469945356,1.5628415300546448,0.3005464480874317,0.4386666666666667,0.8163333333333332,0.3353333333333332,74.36,4,0.0,1627749.0,0.0,8.615384615384615,18.756410256410255,0.45747435897435895,2.576923076923077,7.102564102564102,0.34425641025641035,2.6666666666666665,3.358974358974359,0.6846025641025641,0.7948717948717948,4.538461538461538,5.333333333333333,6.435897435897436,1.4230769230769231,0.3076923076923077,2.576923076923077,1.7692307692307692,22.474358974358974,-1.9743589743589745,1.0
1630178,Tyrese Maxey,Tyrese,Maxey,tyrese_maxey,60.66666666666666,24.192307692307693,3.340659340659341,5.285714285714287,1.1483516483516485,0.3406593406593406,0.4559999999999999,0.8639999999999999,0.3813333333333333,74.31,4,0.0,1630178.0,0.0,9.114285714285714,20.271428571428572,0.44659999999999983,3.0285714285714285,8.128571428571428,0.36198571428571424,4.685714285714286,5.4,0.805842857142857,0.5142857142857142,3.1714285714285713,3.6857142857142855,6.185714285714286,0.9857142857142858,0.4714285714285714,1.6571428571428573,2.157142857142857,25.942857142857143,4.328571428571428,1.0
1628389,Bam Adebayo,Bam,Adebayo,bam_adebayo,74.66666666666667,19.223214285714285,9.705357142857142,3.8169642857142856,1.1919642857142856,0.8035714285714285,0.5153333333333333,0.7753333333333333,0.2656666666666666,74.16,4,0.0,1628389.0,0.0,7.464788732394366,14.32394366197183,0.5297323943661975,0.2112676056338028,0.5915492957746479,0.13028169014084506,4.112676056338028,5.450704225352113,0.6931690140845069,2.23943661971831,8.140845070422536,10.380281690140846,3.915492957746479,1.1408450704225352,0.9295774647887324,2.2816901408450705,2.23943661971831,19.253521126760564,0.704225352112676,1.0
201942,DeMar DeRozan,DeMar,DeRozan,demar_derozan,76.66666666666667,23.578260869565216,4.265217391304348,4.956521739130435,1.0217391304347825,0.4913043478260869,0.4869999999999999,0.8606666666666666,0.3283333333333333,74.04,4,0.0,201942.0,0.0,8.227848101265822,17.151898734177216,0.482506329113924,0.9493670886075949,2.848101265822785,0.2816202531645569,6.6075949367088604,7.746835443037975,0.8507215189873417,0.5443037974683544,3.759493670886076,4.30379746835443,5.329113924050633,1.139240506329114,0.569620253164557,1.7088607594936709,2.037974683544304,24.0126582278481,-0.7721518987341772,1.0
1631094,Paolo Banchero,Paolo,Banchero,paolo_banchero,66.0,22.383838383838384,7.05050505050505,4.641414141414141,0.8434343434343434,0.5757575757575758,0.4446666666666667,0.73,0.319,73.55,4,0.0,1631094.0,0.0,8.0,17.5875,0.46178749999999996,1.4875,4.3875,0.31027499999999986,5.0625,6.9875,0.6922,1.025,5.9,6.925,5.3875,0.8875,0.5875,3.0875,1.9125,22.55,-0.0125,1.0
202331,Paul George,Paul,George,paul_george,57.0,21.45029239766082,5.549707602339181,4.257309941520468,1.5847953216374269,0.4502923976608187,0.4526666666666667,0.864,0.3806666666666666,73.55,4,0.0,202331.0,0.0,7.864864864864865,16.7027027027027,0.4705135135135135,3.2837837837837838,7.945945945945946,0.4112162162162162,3.5675675675675675,3.9324324324324325,0.7373378378378379,0.5,4.743243243243243,5.243243243243243,3.5405405405405403,1.527027027027027,0.5,2.0675675675675675,2.72972972972973,22.58108108108108,6.22972972972973,1.0
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,jaren_jackson_jr,67.66666666666667,21.182266009852214,5.9507389162561575,1.7832512315270936,1.167487684729064,2.009852216748768,0.4793333333333333,0.7923333333333332,0.35,73.44,4,0.0,1628991.0,0.0,7.818181818181818,17.606060606060606,0.44089393939393945,1.7727272727272727,5.545454545454546,0.31139393939393933,5.106060606060606,6.318181818181818,0.7453484848484848,1.2878787878787878,4.242424242424242,5.53030303030303,2.3333333333333335,1.2121212121212122,1.606060606060606,2.4242424242424243,3.5606060606060606,22.515151515151516,-5.136363636363637,1.0
1630578,Alperen Sengun,Alperen,Sengun,alperen_sengun,71.33333333333333,18.182242990654206,9.593457943925236,4.556074766355141,1.0747663551401871,0.8271028037383178,0.5286666666666666,0.6999999999999998,0.2876666666666667,73.43,4,0.0,1630578.0,0.0,8.365079365079366,15.587301587301587,0.538047619047619,0.5238095238095238,1.7619047619047619,0.26625396825396824,3.873015873015873,5.587301587301587,0.6352857142857142,2.9047619047619047,6.444444444444445,9.34920634920635,4.9523809523809526,1.2063492063492063,0.7301587301587301,2.5714285714285716,3.3492063492063493,21.126984126984127,0.7619047619047619,1.0
1630217,Desmond Bane,Desmond,Bane,desmond_bane,56.333333333333336,21.13017751479289,5.289940828402367,5.047337278106508,1.059171597633136,0.4260355029585798,0.4756666666666667,0.8823333333333334,0.3936666666666666,72.71,4,0.0,1630217.0,0.0,8.571428571428571,18.476190476190474,0.46040476190476187,3.261904761904762,8.571428571428571,0.383952380952381,3.3333333333333335,3.8333333333333335,0.7495476190476191,0.8571428571428571,3.5476190476190474,4.404761904761905,5.476190476190476,1.0238095238095237,0.5238095238095238,2.6666666666666665,2.857142857142857,23.738095238095237,-4.809523809523809,1.0
1627750,Jamal Murray,Jamal,Murray,jamal_murray,63.66666666666666,20.858638743455497,3.979057591623037,6.214659685863875,1.1204188481675392,0.4607329842931937,0.4696666666666667,0.8573333333333334,0.4053333333333334,72.69,4,0.0,1627750.0,0.0,8.033898305084746,16.71186440677966,0.47418644067796606,2.457627118644068,5.779661016949152,0.4281694915254238,2.6610169491525424,3.1186440677966103,0.7070847457627119,0.711864406779661,3.389830508474576,4.101694915254237,6.508474576271187,0.9661016949152542,0.6610169491525424,2.1186440677966103,1.7627118644067796,21.1864406779661,5.271186440677966,1.0
1630567,Scottie Barnes,Scottie,Barnes,scottie_barnes,67.33333333333333,17.93069306930693,7.465346534653466,5.504950495049505,1.2425742574257428,1.0495049504950495,0.459,0.7693333333333333,0.2976666666666667,72.4,4,0.0,1630567.0,0.0,7.45,15.7,0.4731166666666667,1.6833333333333333,4.933333333333334,0.31178333333333336,3.2666666666666666,4.183333333333334,0.6340000000000002,2.35,5.883333333333334,8.233333333333333,6.05,1.25,1.4666666666666666,2.75,1.9666666666666666,19.85,-2.4,1.0
202696,Nikola Vučević,Nikola,Vučević,nikola_vucevic,77.0,18.03463203463204,10.558441558441558,3.3549783549783547,0.7402597402597403,0.7316017316017316,0.5113333333333333,0.8206666666666665,0.3483333333333333,72.22,4,0.0,202696.0,0.0,7.7105263157894735,15.93421052631579,0.47967105263157894,1.2105263157894737,4.118421052631579,0.2986842105263157,1.394736842105263,1.6973684210526316,0.4853421052631579,2.763157894736842,7.776315789473684,10.539473684210526,3.3421052631578947,0.6578947368421053,0.7894736842105263,1.5789473684210527,2.5,18.026315789473685,-2.3684210526315788,1.0
203897,Zach LaVine,Zach,LaVine,zach_lavine,49.333333333333336,23.29729729729729,4.256756756756756,4.189189189189189,0.7837837837837837,0.1621621621621621,0.511,0.832,0.446,72.13,4,0.0,203897.0,0.0,6.8,15.04,0.4331600000000001,2.36,6.76,0.3232,3.52,4.12,0.72348,0.32,4.84,5.16,3.92,0.84,0.32,2.08,2.28,19.48,-3.68,1.0
1628374,Lauri Markkanen,Lauri,Markkanen,lauri_markkanen,56.0,22.982142857142858,7.720238095238095,1.8035714285714288,0.744047619047619,0.4821428571428571,0.4673333333333334,0.8833333333333333,0.3786666666666667,72.11,4,0.0,1628374.0,0.0,7.763636363636364,16.181818181818183,0.4787454545454546,3.1818181818181817,7.9818181818181815,0.39640000000000003,4.527272727272727,5.036363636363636,0.8249636363636362,2.2181818181818183,5.945454545454545,8.163636363636364,2.0,0.9090909090909091,0.4727272727272727,1.4,1.8181818181818181,23.236363636363638,0.36363636363636365,1.0
1627783,Pascal Siakam,Pascal,Siakam,pascal_siakam,52.66666666666666,20.98101265822785,6.993670886075949,3.829113924050633,0.8417721518987342,0.4240506329113924,0.5299999999999999,0.7303333333333333,0.364,71.66,4,0.0,1627783.0,0.0,8.5125,15.8875,0.5342625000000001,1.0625,3.075,0.31632499999999997,3.625,4.95,0.6961375,1.7375,5.325,7.0625,4.275,0.7875,0.3125,1.7625,2.4125,21.7125,1.4125,1.0
1630596,Evan Mobley,Evan,Mobley,evan_mobley,66.66666666666667,16.89,9.19,3.05,0.83,1.5199999999999998,0.5636666666666666,0.706,0.3196666666666666,71.23,4,0.0,1630596.0,0.0,6.4,11.04,0.5784000000000001,0.44,1.18,0.22,2.46,3.42,0.5857200000000001,2.22,7.14,9.36,3.2,0.9,1.44,1.8,2.68,15.7,0.66,1.0
1629639,Tyler Herro,Tyler,Herro,tyler_herro,62.0,21.83870967741936,5.274193548387097,4.795698924731182,0.8064516129032258,0.1935483870967742,0.4506666666666667,0.8893333333333334,0.383,70.95,4,0.0,1629639.0,0.0,7.714285714285714,17.5,0.4435714285714286,3.142857142857143,7.928571428571429,0.3885476190476192,2.261904761904762,2.642857142857143,0.573047619047619,0.4523809523809524,4.833333333333333,5.285714285714286,4.476190476190476,0.7142857142857143,0.07142857142857142,2.2142857142857144,1.5,20.833333333333332,0.7380952380952381,1.0
